;G7B_MEM1;G7B_CPU1;G7B_5V_HDD;G7B_12V_HDD;T1;T2;T3;T4;T5;V1;V2;V3;V4;
35766781; 1.396; 2.478; 4.29; 0.785; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 57:21.215
35786782; 1.406; 2.525; 4.293; 0.785; 49.6; 32.2; 49.5; 50.3; 63.3; 1270.0; 1269.0; 497.0; 1268.0; 57:43.869
35806783; 1.216; 2.317; 4.274; 0.785; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1270.0; 497.0; 1268.0; 58:6.493
35826784; 1.403; 2.505; 4.287; 0.782; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 58:29.356
35846785; 1.403; 2.511; 4.287; 0.785; 49.6; 32.2; 49.5; 50.3; 63.3; 1270.0; 1269.0; 497.0; 1268.0; 58:52.421
35866786; 0.965; 2.142; 4.27; 0.782; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1270.0; 497.0; 1269.0; 59:15.95
35886787; 1.403; 2.501; 4.287; 0.788; 49.6; 32.2; 49.5; 50.3; 63.4; 1271.0; 1269.0; 497.0; 1268.0; 59:37.860
35906788; 1.383; 2.393; 4.274; 0.785; 49.5; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 0:0.688
35926789; 1.39; 2.458; 4.274; 0.785; 49.5; 32.2; 49.5; 50.3; 63.3; 1270.0; 1269.0; 497.0; 1268.0; 0:23.283
35946790; 1.311; 2.366; 4.274; 0.785; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1269.0; 0:45.631
35966791; 1.131; 2.261; 4.264; 0.782; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 1:8.334
35986792; 1.39; 2.426; 4.27; 0.782; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1269.0; 1:30.872
36006793; 1.396; 2.501; 4.28; 0.785; 49.6; 32.2; 49.5; 50.3; 63.3; 1270.0; 1269.0; 497.0; 1268.0; 1:54.587
36026794; 1.337; 2.36; 4.274; 0.782; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1270.0; 497.0; 1269.0; 2:17.175
36046795; 1.39; 2.426; 4.274; 0.785; 49.6; 32.2; 49.5; 50.3; 63.4; 1271.0; 1270.0; 497.0; 1268.0; 2:39.773
36066796; 1.292; 2.356; 4.264; 0.778; 49.5; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 3:4.172
36086797; 1.154; 2.284; 4.264; 0.782; 49.5; 32.2; 49.5; 50.3; 63.3; 1271.0; 1270.0; 497.0; 1269.0; 3:26.781
36106798; 1.4; 2.488; 4.274; 0.782; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 3:49.583
36126799; 1.177; 2.293; 4.264; 0.782; 49.6; 32.3; 49.5; 50.3; 63.3; 1271.0; 1270.0; 497.0; 1269.0; 4:12.534
36146800; 1.409; 2.521; 4.28; 0.785; 49.6; 32.2; 49.5; 50.3; 63.4; 1270.0; 1269.0; 497.0; 1268.0; 4:34.895
36166801; 1.383; 2.396; 4.264; 0.782; 49.6; 32.2; 49.6; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 4:57.209
36186802; 1.39; 2.442; 4.27; 0.782; 49.7; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 5:20.710
36206803; 1.337; 2.36; 4.27; 0.785; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1270.0; 496.0; 1269.0; 5:43.484
36226804; 1.396; 2.482; 4.257; 0.778; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1268.0; 6:5.829
36246805; 1.076; 2.224; 4.27; 0.782; 49.6; 32.3; 49.5; 50.3; 63.3; 1271.0; 1270.0; 497.0; 1269.0; 6:28.777
36266806; 1.226; 2.32; 4.27; 0.782; 49.6; 32.2; 49.5; 50.3; 63.3; 1271.0; 1269.0; 497.0; 1269.0; 6:51.505
36286807; 1.207; 2.297; 4.254; 0.782; 49.6; 32.3; 49.5; 50.3; 63.3; 1271.0; 1270.0; 497.0; 1268.0; 7:14.302
36306808; 1.259; 2.323; 4.27; 0.782; 49.6; 32.2; 49.5; 50.2; 63.3; 1271.0; 1270.0; 497.0; 1268.0; 7:37.632
36326809; 1.23; 2.317; 4.267; 0.782; 49.6; 32.2; 49.5; 50.2; 63.3; 1271.0; 1270.0; 497.0; 1269.0; 8:0.521
36346810; 0.798; 1.535; 4.251; 0.778; 49.5; 32.3; 49.5; 50.3; 63.3; 1272.0; 1271.0; 497.0; 1269.0; 8:25.121
