Time	Watts	AveWatts	Volts	Amps	WattHrs	AveWttHrs	Cost	Avg_Kwh	Mo_Cost	Max_Wts	Max_Vlt	Max_Amp	Min_Wts	Min_Vlt	Min_Amp	Pwr_Fct	Dty_Cyc	Pwr_Cyc	Log_Start	Log_Stop	R1	R2
42131.50489537	136.50	132.03	224.700	0.583	14728.00	14717.43	0.000	74.61	0.000	138.40	0.00	0.000	122.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50512692	125.70	131.67	224.900	0.510	14728.70	14718.16	0.000	74.61	0.000	138.40	0.00	0.000	125.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50535830	113.70	131.28	224.600	0.533	14729.40	14718.89	0.000	74.61	0.000	126.90	0.00	0.000	113.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50558978	112.60	130.47	225.100	0.460	14730.00	14719.61	0.000	74.61	0.000	114.00	0.00	0.000	112.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50582116	112.80	129.72	225.200	0.456	14730.60	14720.33	0.000	74.61	0.000	113.30	0.00	0.000	112.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50605272	111.60	129.29	224.600	0.440	14731.20	14721.05	0.000	74.62	0.000	112.90	0.00	0.000	111.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50628407	112.50	128.70	224.400	0.444	14731.90	14721.76	0.000	74.62	0.000	123.30	0.00	0.000	111.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50651558	111.40	128.13	225.400	0.437	14732.50	14722.47	0.000	74.62	0.000	112.50	0.00	0.000	111.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50674707	112.30	127.51	225.200	0.478	14733.10	14723.18	0.000	74.62	0.000	112.30	0.00	0.000	111.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42131.50697869	111.60	126.81	225.100	0.449	14733.70	14723.88	0.000	74.62	0.000	112.80	0.00	0.000	111.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
