Time	Watts	AveWatts	Volts	Amps	WattHrs	AveWttHrs	Cost	Avg_Kwh	Mo_Cost	Max_Wts	Max_Vlt	Max_Amp	Min_Wts	Min_Vlt	Min_Amp	Pwr_Fct	Dty_Cyc	Pwr_Cyc	Log_Start	Log_Stop	R1	R2
42145.45043200	112.00	111.51	221.500	0.464	147.20	138.21	0.000	84.29	0.000	112.40	0.00	0.000	111.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45066354	112.30	111.49	221.000	0.484	147.80	138.83	0.000	84.28	0.000	112.40	0.00	0.000	111.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45089488	111.60	111.48	221.200	0.478	148.40	139.45	0.000	84.26	0.000	112.40	0.00	0.000	111.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45112634	111.90	111.52	221.400	0.446	149.10	140.07	0.000	84.25	0.000	124.90	0.00	0.000	111.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45135760	112.00	111.58	221.000	0.472	149.70	140.69	0.000	84.23	0.000	118.10	0.00	0.000	111.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45158912	112.10	111.62	221.200	0.469	150.30	141.31	0.000	84.21	0.000	112.40	0.00	0.000	111.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45182007	111.60	111.62	220.400	0.448	150.90	141.93	0.000	84.19	0.000	112.80	0.00	0.000	111.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45205194	111.80	111.61	220.900	0.487	151.50	142.54	0.000	84.18	0.000	111.80	0.00	0.000	111.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45228336	111.60	111.60	220.700	0.462	152.10	143.16	0.000	84.16	0.000	112.20	0.00	0.000	111.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45251487	111.80	111.63	221.100	0.458	152.80	143.78	0.000	84.14	0.000	112.50	0.00	0.000	111.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
